"","Sample.ID","Database.Schema.Definitions.Url","Latitude","Longitude","LandUse","LanduseID"
"1075","SampleID.102.100.100.15983","https://github.com/AusMicrobiome/contextualdb_doc/raw/3.1.2/db_schema_definitions/db_schema_definitions.xlsx",-42.55907,147.20646,"3 Production from dryland agriculture and plantations",3
"1076","SampleID.102.100.100.15985","https://github.com/AusMicrobiome/contextualdb_doc/raw/3.1.2/db_schema_definitions/db_schema_definitions.xlsx",-42.38684,147.01602,"3 Production from dryland agriculture and plantations",3
"1077","SampleID.102.100.100.15987","https://github.com/AusMicrobiome/contextualdb_doc/raw/3.1.2/db_schema_definitions/db_schema_definitions.xlsx",-42.40184,147.01964,"3 Production from dryland agriculture and plantations",3
"1078","SampleID.102.100.100.15989","https://github.com/AusMicrobiome/contextualdb_doc/raw/3.1.2/db_schema_definitions/db_schema_definitions.xlsx",-42.40319,147.01244,"3 Production from dryland agriculture and plantations",3
"1079","SampleID.102.100.100.15991","https://github.com/AusMicrobiome/contextualdb_doc/raw/3.1.2/db_schema_definitions/db_schema_definitions.xlsx",-42.42688,146.69943,"3 Production from dryland agriculture and plantations",3
"1080","SampleID.102.100.100.15993","https://github.com/AusMicrobiome/contextualdb_doc/raw/3.1.2/db_schema_definitions/db_schema_definitions.xlsx",-42.54652,146.84942,"3 Production from dryland agriculture and plantations",3
"1081","SampleID.102.100.100.15995","https://github.com/AusMicrobiome/contextualdb_doc/raw/3.1.2/db_schema_definitions/db_schema_definitions.xlsx",-42.54686,146.84851,"3 Production from dryland agriculture and plantations",3
"1082","SampleID.102.100.100.16001","https://github.com/AusMicrobiome/contextualdb_doc/raw/3.1.2/db_schema_definitions/db_schema_definitions.xlsx",-41.77754,147.31891,"3 Production from dryland agriculture and plantations",3
"1083","SampleID.102.100.100.16003","https://github.com/AusMicrobiome/contextualdb_doc/raw/3.1.2/db_schema_definitions/db_schema_definitions.xlsx",-41.75804,147.17126,"3 Production from dryland agriculture and plantations",3
"1084","SampleID.102.100.100.16005","https://github.com/AusMicrobiome/contextualdb_doc/raw/3.1.2/db_schema_definitions/db_schema_definitions.xlsx",-41.75815,147.1716,"3 Production from dryland agriculture and plantations",3
"1085","SampleID.102.100.100.16007","https://github.com/AusMicrobiome/contextualdb_doc/raw/3.1.2/db_schema_definitions/db_schema_definitions.xlsx",-42.27962,147.46838,"3 Production from dryland agriculture and plantations",3
"1086","SampleID.102.100.100.16009","https://github.com/AusMicrobiome/contextualdb_doc/raw/3.1.2/db_schema_definitions/db_schema_definitions.xlsx",-42.27659,147.46603,"3 Production from dryland agriculture and plantations",3
"1087","SampleID.102.100.100.16011","https://github.com/AusMicrobiome/contextualdb_doc/raw/3.1.2/db_schema_definitions/db_schema_definitions.xlsx",-42.27943,147.61381,"3 Production from dryland agriculture and plantations",3
"1088","SampleID.102.100.100.16013","https://github.com/AusMicrobiome/contextualdb_doc/raw/3.1.2/db_schema_definitions/db_schema_definitions.xlsx",-42.0154,147.49095,"3 Production from dryland agriculture and plantations",3
"1089","SampleID.102.100.100.19611","https://github.com/AusMicrobiome/contextualdb_doc/raw/3.1.2/db_schema_definitions/db_schema_definitions.xlsx",-31.845833,118.905108,"3 Production from dryland agriculture and plantations",3
"1090","SampleID.102.100.100.19615","https://github.com/AusMicrobiome/contextualdb_doc/raw/3.1.2/db_schema_definitions/db_schema_definitions.xlsx",-32.874588,119.158039,"3 Production from dryland agriculture and plantations",3
"1091","SampleID.102.100.100.19621","https://github.com/AusMicrobiome/contextualdb_doc/raw/3.1.2/db_schema_definitions/db_schema_definitions.xlsx",-34.403644,117.687632,"3 Production from dryland agriculture and plantations",3
"1092","SampleID.102.100.100.39137","https://github.com/AusMicrobiome/contextualdb_doc/raw/3.1.2/db_schema_definitions/db_schema_definitions.xlsx",-34.657393,138.706617,"3 Production from dryland agriculture and plantations",3
"1093","SampleID.102.100.100.39139","https://github.com/AusMicrobiome/contextualdb_doc/raw/3.1.2/db_schema_definitions/db_schema_definitions.xlsx",-34.657643,138.705377,"3 Production from dryland agriculture and plantations",3
"1094","SampleID.102.100.100.39167","https://github.com/AusMicrobiome/contextualdb_doc/raw/3.1.2/db_schema_definitions/db_schema_definitions.xlsx",-34.624175,138.79065,"3 Production from dryland agriculture and plantations",3
"1095","SampleID.102.100.100.39169","https://github.com/AusMicrobiome/contextualdb_doc/raw/3.1.2/db_schema_definitions/db_schema_definitions.xlsx",-34.62640333,138.7747333,"3 Production from dryland agriculture and plantations",3
"1096","SampleID.102.100.100.39171","https://github.com/AusMicrobiome/contextualdb_doc/raw/3.1.2/db_schema_definitions/db_schema_definitions.xlsx",-34.62681666,138.7746583,"3 Production from dryland agriculture and plantations",3
"1097","SampleID.102.100.100.39173","https://github.com/AusMicrobiome/contextualdb_doc/raw/3.1.2/db_schema_definitions/db_schema_definitions.xlsx",-34.62678,138.7872783,"3 Production from dryland agriculture and plantations",3
"1098","SampleID.102.100.100.39175","https://github.com/AusMicrobiome/contextualdb_doc/raw/3.1.2/db_schema_definitions/db_schema_definitions.xlsx",-34.62351166,138.786575,"3 Production from dryland agriculture and plantations",3
"1099","SampleID.102.100.100.39177","https://github.com/AusMicrobiome/contextualdb_doc/raw/3.1.2/db_schema_definitions/db_schema_definitions.xlsx",-34.621505,138.7856,"3 Production from dryland agriculture and plantations",3
"1100","SampleID.102.100.100.39181","https://github.com/AusMicrobiome/contextualdb_doc/raw/3.1.2/db_schema_definitions/db_schema_definitions.xlsx",-34.61755,138.7817266,"3 Production from dryland agriculture and plantations",3
"1101","SampleID.102.100.100.39183","https://github.com/AusMicrobiome/contextualdb_doc/raw/3.1.2/db_schema_definitions/db_schema_definitions.xlsx",-34.615925,138.7817383,"3 Production from dryland agriculture and plantations",3
"1102","SampleID.102.100.100.39185","https://github.com/AusMicrobiome/contextualdb_doc/raw/3.1.2/db_schema_definitions/db_schema_definitions.xlsx",-34.61606166,138.77835,"3 Production from dryland agriculture and plantations",3
"1103","SampleID.102.100.100.39187","https://github.com/AusMicrobiome/contextualdb_doc/raw/3.1.2/db_schema_definitions/db_schema_definitions.xlsx",-34.616255,138.7781367,"3 Production from dryland agriculture and plantations",3
"1104","SampleID.102.100.100.39189","https://github.com/AusMicrobiome/contextualdb_doc/raw/3.1.2/db_schema_definitions/db_schema_definitions.xlsx",-34.6154966,138.7784117,"3 Production from dryland agriculture and plantations",3
"1105","SampleID.102.100.100.42409","https://github.com/AusMicrobiome/contextualdb_doc/raw/3.1.2/db_schema_definitions/db_schema_definitions.xlsx",-34.2188,135.5543,"3 Production from dryland agriculture and plantations",3
"1106","SampleID.102.100.100.42417","https://github.com/AusMicrobiome/contextualdb_doc/raw/3.1.2/db_schema_definitions/db_schema_definitions.xlsx",-28.9256,148.7617,"3 Production from dryland agriculture and plantations",3
"1107","SampleID.102.100.100.42420","https://github.com/AusMicrobiome/contextualdb_doc/raw/3.1.2/db_schema_definitions/db_schema_definitions.xlsx",-26.4752,147.9273,"3 Production from dryland agriculture and plantations",3
"1108","SampleID.102.100.100.42425","https://github.com/AusMicrobiome/contextualdb_doc/raw/3.1.2/db_schema_definitions/db_schema_definitions.xlsx",-24.2014,151.2464,"3 Production from dryland agriculture and plantations",3
"1109","SampleID.102.100.100.42428","https://github.com/AusMicrobiome/contextualdb_doc/raw/3.1.2/db_schema_definitions/db_schema_definitions.xlsx",-33.1572,147.4523,"3 Production from dryland agriculture and plantations",3
"1110","SampleID.102.100.100.42431","https://github.com/AusMicrobiome/contextualdb_doc/raw/3.1.2/db_schema_definitions/db_schema_definitions.xlsx",-37.5593,149.1487,"3 Production from dryland agriculture and plantations",3
"1111","SampleID.102.100.100.42437","https://github.com/AusMicrobiome/contextualdb_doc/raw/3.1.2/db_schema_definitions/db_schema_definitions.xlsx",-33.5921,122.1733,"3 Production from dryland agriculture and plantations",3
"1112","SampleID.102.100.100.42438","https://github.com/AusMicrobiome/contextualdb_doc/raw/3.1.2/db_schema_definitions/db_schema_definitions.xlsx",-35.7758,143.9195,"3 Production from dryland agriculture and plantations",3
"1113","SampleID.102.100.100.42462","https://github.com/AusMicrobiome/contextualdb_doc/raw/3.1.2/db_schema_definitions/db_schema_definitions.xlsx",-29.3879,152.4871,"3 Production from dryland agriculture and plantations",3
"1114","SampleID.102.100.100.42465","https://github.com/AusMicrobiome/contextualdb_doc/raw/3.1.2/db_schema_definitions/db_schema_definitions.xlsx",-37.2191,139.9986,"3 Production from dryland agriculture and plantations",3
"1115","SampleID.102.100.100.42471","https://github.com/AusMicrobiome/contextualdb_doc/raw/3.1.2/db_schema_definitions/db_schema_definitions.xlsx",-35.7758,143.9195,"3 Production from dryland agriculture and plantations",3
"1116","SampleID.102.100.100.42476","https://github.com/AusMicrobiome/contextualdb_doc/raw/3.1.2/db_schema_definitions/db_schema_definitions.xlsx",-37.75228,142.648084,"3 Production from dryland agriculture and plantations",3
"1117","SampleID.102.100.100.42477","https://github.com/AusMicrobiome/contextualdb_doc/raw/3.1.2/db_schema_definitions/db_schema_definitions.xlsx",-37.752199,142.648362,"3 Production from dryland agriculture and plantations",3
"1118","SampleID.102.100.100.42478","https://github.com/AusMicrobiome/contextualdb_doc/raw/3.1.2/db_schema_definitions/db_schema_definitions.xlsx",-37.752199,142.648362,"3 Production from dryland agriculture and plantations",3
"1119","SampleID.102.100.100.42479","https://github.com/AusMicrobiome/contextualdb_doc/raw/3.1.2/db_schema_definitions/db_schema_definitions.xlsx",-37.752121,142.64863,"3 Production from dryland agriculture and plantations",3
"1120","SampleID.102.100.100.42480","https://github.com/AusMicrobiome/contextualdb_doc/raw/3.1.2/db_schema_definitions/db_schema_definitions.xlsx",-37.752046,142.648909,"3 Production from dryland agriculture and plantations",3
"1121","SampleID.102.100.100.42481","https://github.com/AusMicrobiome/contextualdb_doc/raw/3.1.2/db_schema_definitions/db_schema_definitions.xlsx",-37.751971,142.649177,"3 Production from dryland agriculture and plantations",3
"1122","SampleID.102.100.100.42482","https://github.com/AusMicrobiome/contextualdb_doc/raw/3.1.2/db_schema_definitions/db_schema_definitions.xlsx",-37.751899,142.649456,"3 Production from dryland agriculture and plantations",3
"1123","SampleID.102.100.100.42483","https://github.com/AusMicrobiome/contextualdb_doc/raw/3.1.2/db_schema_definitions/db_schema_definitions.xlsx",-37.751824,142.649724,"3 Production from dryland agriculture and plantations",3
"1124","SampleID.102.100.100.42484","https://github.com/AusMicrobiome/contextualdb_doc/raw/3.1.2/db_schema_definitions/db_schema_definitions.xlsx",-37.751751,142.649993,"3 Production from dryland agriculture and plantations",3
"1125","SampleID.102.100.100.42485","https://github.com/AusMicrobiome/contextualdb_doc/raw/3.1.2/db_schema_definitions/db_schema_definitions.xlsx",-37.751676,142.650272,"3 Production from dryland agriculture and plantations",3
"1126","SampleID.102.100.100.42486","https://github.com/AusMicrobiome/contextualdb_doc/raw/3.1.2/db_schema_definitions/db_schema_definitions.xlsx",-37.751601,142.65054,"3 Production from dryland agriculture and plantations",3
"1127","SampleID.102.100.100.42487","https://github.com/AusMicrobiome/contextualdb_doc/raw/3.1.2/db_schema_definitions/db_schema_definitions.xlsx",-37.751529,142.650819,"3 Production from dryland agriculture and plantations",3
"1128","SampleID.102.100.100.42488","https://github.com/AusMicrobiome/contextualdb_doc/raw/3.1.2/db_schema_definitions/db_schema_definitions.xlsx",-37.751454,142.651087,"3 Production from dryland agriculture and plantations",3
"1129","SampleID.102.100.100.42489","https://github.com/AusMicrobiome/contextualdb_doc/raw/3.1.2/db_schema_definitions/db_schema_definitions.xlsx",-37.751454,142.651087,"3 Production from dryland agriculture and plantations",3
"1130","SampleID.102.100.100.42490","https://github.com/AusMicrobiome/contextualdb_doc/raw/3.1.2/db_schema_definitions/db_schema_definitions.xlsx",-37.751376,142.651366,"3 Production from dryland agriculture and plantations",3
"1131","SampleID.102.100.100.42491","https://github.com/AusMicrobiome/contextualdb_doc/raw/3.1.2/db_schema_definitions/db_schema_definitions.xlsx",-37.751301,142.651634,"3 Production from dryland agriculture and plantations",3
"1132","SampleID.102.100.100.42492","https://github.com/AusMicrobiome/contextualdb_doc/raw/3.1.2/db_schema_definitions/db_schema_definitions.xlsx",-37.751228,142.651913,"3 Production from dryland agriculture and plantations",3
"1133","SampleID.102.100.100.42493","https://github.com/AusMicrobiome/contextualdb_doc/raw/3.1.2/db_schema_definitions/db_schema_definitions.xlsx",-37.751153,142.652181,"3 Production from dryland agriculture and plantations",3
"1134","SampleID.102.100.100.42494","https://github.com/AusMicrobiome/contextualdb_doc/raw/3.1.2/db_schema_definitions/db_schema_definitions.xlsx",-37.751078,142.65246,"3 Production from dryland agriculture and plantations",3
"1135","SampleID.102.100.100.42495","https://github.com/AusMicrobiome/contextualdb_doc/raw/3.1.2/db_schema_definitions/db_schema_definitions.xlsx",-37.751003,142.652729,"3 Production from dryland agriculture and plantations",3
"1136","SampleID.102.100.100.42496","https://github.com/AusMicrobiome/contextualdb_doc/raw/3.1.2/db_schema_definitions/db_schema_definitions.xlsx",-37.750925,142.653008,"3 Production from dryland agriculture and plantations",3
"1137","SampleID.102.100.100.42497","https://github.com/AusMicrobiome/contextualdb_doc/raw/3.1.2/db_schema_definitions/db_schema_definitions.xlsx",-37.750847,142.653276,"3 Production from dryland agriculture and plantations",3
"1138","SampleID.102.100.100.42498","https://github.com/AusMicrobiome/contextualdb_doc/raw/3.1.2/db_schema_definitions/db_schema_definitions.xlsx",-37.750772,142.653555,"3 Production from dryland agriculture and plantations",3
"1139","SampleID.102.100.100.42499","https://github.com/AusMicrobiome/contextualdb_doc/raw/3.1.2/db_schema_definitions/db_schema_definitions.xlsx",-37.7507,142.653823,"3 Production from dryland agriculture and plantations",3
"1140","SampleID.102.100.100.42500","https://github.com/AusMicrobiome/contextualdb_doc/raw/3.1.2/db_schema_definitions/db_schema_definitions.xlsx",-37.7507,142.653823,"3 Production from dryland agriculture and plantations",3
"1141","SampleID.102.100.100.42501","https://github.com/AusMicrobiome/contextualdb_doc/raw/3.1.2/db_schema_definitions/db_schema_definitions.xlsx",-37.750625,142.654091,"3 Production from dryland agriculture and plantations",3
"1142","SampleID.102.100.100.42502","https://github.com/AusMicrobiome/contextualdb_doc/raw/3.1.2/db_schema_definitions/db_schema_definitions.xlsx",-37.75055,142.65437,"3 Production from dryland agriculture and plantations",3
"1143","SampleID.102.100.100.42503","https://github.com/AusMicrobiome/contextualdb_doc/raw/3.1.2/db_schema_definitions/db_schema_definitions.xlsx",-37.750475,142.654638,"3 Production from dryland agriculture and plantations",3
"1144","SampleID.102.100.100.42504","https://github.com/AusMicrobiome/contextualdb_doc/raw/3.1.2/db_schema_definitions/db_schema_definitions.xlsx",-37.750399,142.654917,"3 Production from dryland agriculture and plantations",3
"1145","SampleID.102.100.100.42505","https://github.com/AusMicrobiome/contextualdb_doc/raw/3.1.2/db_schema_definitions/db_schema_definitions.xlsx",-37.752352,142.647825,"3 Production from dryland agriculture and plantations",3
"1146","SampleID.102.100.100.42506","https://github.com/AusMicrobiome/contextualdb_doc/raw/3.1.2/db_schema_definitions/db_schema_definitions.xlsx",-37.752427,142.647568,"3 Production from dryland agriculture and plantations",3
"1147","SampleID.102.100.100.42507","https://github.com/AusMicrobiome/contextualdb_doc/raw/3.1.2/db_schema_definitions/db_schema_definitions.xlsx",-37.75251,142.64731,"3 Production from dryland agriculture and plantations",3
"1148","SampleID.102.100.100.42508","https://github.com/AusMicrobiome/contextualdb_doc/raw/3.1.2/db_schema_definitions/db_schema_definitions.xlsx",-37.752588,142.647042,"3 Production from dryland agriculture and plantations",3
"1149","SampleID.102.100.100.42509","https://github.com/AusMicrobiome/contextualdb_doc/raw/3.1.2/db_schema_definitions/db_schema_definitions.xlsx",-37.752671,142.646785,"3 Production from dryland agriculture and plantations",3
"1150","SampleID.102.100.100.42510","https://github.com/AusMicrobiome/contextualdb_doc/raw/3.1.2/db_schema_definitions/db_schema_definitions.xlsx",-37.752752,142.646527,"3 Production from dryland agriculture and plantations",3
"1151","SampleID.102.100.100.42511","https://github.com/AusMicrobiome/contextualdb_doc/raw/3.1.2/db_schema_definitions/db_schema_definitions.xlsx",-37.752752,142.646527,"3 Production from dryland agriculture and plantations",3
"1152","SampleID.102.100.100.42512","https://github.com/AusMicrobiome/contextualdb_doc/raw/3.1.2/db_schema_definitions/db_schema_definitions.xlsx",-37.752827,142.64627,"3 Production from dryland agriculture and plantations",3
"1153","SampleID.102.100.100.42513","https://github.com/AusMicrobiome/contextualdb_doc/raw/3.1.2/db_schema_definitions/db_schema_definitions.xlsx",-37.752907,142.646012,"3 Production from dryland agriculture and plantations",3
"1154","SampleID.102.100.100.42514","https://github.com/AusMicrobiome/contextualdb_doc/raw/3.1.2/db_schema_definitions/db_schema_definitions.xlsx",-37.752982,142.645744,"3 Production from dryland agriculture and plantations",3
"1155","SampleID.102.100.100.42515","https://github.com/AusMicrobiome/contextualdb_doc/raw/3.1.2/db_schema_definitions/db_schema_definitions.xlsx",-37.753052,142.645476,"3 Production from dryland agriculture and plantations",3
"1156","SampleID.102.100.100.42516","https://github.com/AusMicrobiome/contextualdb_doc/raw/3.1.2/db_schema_definitions/db_schema_definitions.xlsx",-37.753127,142.645218,"3 Production from dryland agriculture and plantations",3
"1157","SampleID.102.100.100.42517","https://github.com/AusMicrobiome/contextualdb_doc/raw/3.1.2/db_schema_definitions/db_schema_definitions.xlsx",-37.753197,142.644961,"3 Production from dryland agriculture and plantations",3
"1158","SampleID.102.100.100.42518","https://github.com/AusMicrobiome/contextualdb_doc/raw/3.1.2/db_schema_definitions/db_schema_definitions.xlsx",-37.753275,142.644693,"3 Production from dryland agriculture and plantations",3
"1159","SampleID.102.100.100.42519","https://github.com/AusMicrobiome/contextualdb_doc/raw/3.1.2/db_schema_definitions/db_schema_definitions.xlsx",-37.75335,142.644424,"3 Production from dryland agriculture and plantations",3
"1160","SampleID.102.100.100.42520","https://github.com/AusMicrobiome/contextualdb_doc/raw/3.1.2/db_schema_definitions/db_schema_definitions.xlsx",-37.753425,142.644167,"3 Production from dryland agriculture and plantations",3
"1161","SampleID.102.100.100.42521","https://github.com/AusMicrobiome/contextualdb_doc/raw/3.1.2/db_schema_definitions/db_schema_definitions.xlsx",-37.753503,142.643909,"3 Production from dryland agriculture and plantations",3
"1162","SampleID.102.100.100.42522","https://github.com/AusMicrobiome/contextualdb_doc/raw/3.1.2/db_schema_definitions/db_schema_definitions.xlsx",-37.753503,142.643909,"3 Production from dryland agriculture and plantations",3
"1163","SampleID.102.100.100.42523","https://github.com/AusMicrobiome/contextualdb_doc/raw/3.1.2/db_schema_definitions/db_schema_definitions.xlsx",-37.753583,142.643641,"3 Production from dryland agriculture and plantations",3
"1164","SampleID.102.100.100.42524","https://github.com/AusMicrobiome/contextualdb_doc/raw/3.1.2/db_schema_definitions/db_schema_definitions.xlsx",-37.753658,142.643384,"3 Production from dryland agriculture and plantations",3
"1165","SampleID.102.100.100.42525","https://github.com/AusMicrobiome/contextualdb_doc/raw/3.1.2/db_schema_definitions/db_schema_definitions.xlsx",-37.750322,142.655185,"3 Production from dryland agriculture and plantations",3
"1166","SampleID.102.100.100.42527","https://github.com/AusMicrobiome/contextualdb_doc/raw/3.1.2/db_schema_definitions/db_schema_definitions.xlsx",-37.750241,142.655464,"3 Production from dryland agriculture and plantations",3
"1167","SampleID.102.100.100.42528","https://github.com/AusMicrobiome/contextualdb_doc/raw/3.1.2/db_schema_definitions/db_schema_definitions.xlsx",-37.750163,142.655733,"3 Production from dryland agriculture and plantations",3
"1168","SampleID.102.100.100.42529","https://github.com/AusMicrobiome/contextualdb_doc/raw/3.1.2/db_schema_definitions/db_schema_definitions.xlsx",-37.750088,142.656012,"3 Production from dryland agriculture and plantations",3
"1169","SampleID.102.100.100.42530","https://github.com/AusMicrobiome/contextualdb_doc/raw/3.1.2/db_schema_definitions/db_schema_definitions.xlsx",-37.75001,142.65628,"3 Production from dryland agriculture and plantations",3
"1170","SampleID.102.100.100.42531","https://github.com/AusMicrobiome/contextualdb_doc/raw/3.1.2/db_schema_definitions/db_schema_definitions.xlsx",-37.749933,142.656559,"3 Production from dryland agriculture and plantations",3
"1171","SampleID.102.100.100.42532","https://github.com/AusMicrobiome/contextualdb_doc/raw/3.1.2/db_schema_definitions/db_schema_definitions.xlsx",-37.749852,142.656827,"3 Production from dryland agriculture and plantations",3
"1172","SampleID.102.100.100.42533","https://github.com/AusMicrobiome/contextualdb_doc/raw/3.1.2/db_schema_definitions/db_schema_definitions.xlsx",-37.749777,142.657106,"3 Production from dryland agriculture and plantations",3
"1173","SampleID.102.100.100.42534","https://github.com/AusMicrobiome/contextualdb_doc/raw/3.1.2/db_schema_definitions/db_schema_definitions.xlsx",-37.749699,142.657374,"3 Production from dryland agriculture and plantations",3
"1174","SampleID.102.100.100.42535","https://github.com/AusMicrobiome/contextualdb_doc/raw/3.1.2/db_schema_definitions/db_schema_definitions.xlsx",-37.749622,142.657642,"3 Production from dryland agriculture and plantations",3
"1175","SampleID.102.100.100.42536","https://github.com/AusMicrobiome/contextualdb_doc/raw/3.1.2/db_schema_definitions/db_schema_definitions.xlsx",-37.749622,142.657642,"3 Production from dryland agriculture and plantations",3
"1176","SampleID.102.100.100.42537","https://github.com/AusMicrobiome/contextualdb_doc/raw/3.1.2/db_schema_definitions/db_schema_definitions.xlsx",-37.749546,142.657911,"3 Production from dryland agriculture and plantations",3
"1177","SampleID.102.100.100.42538","https://github.com/AusMicrobiome/contextualdb_doc/raw/3.1.2/db_schema_definitions/db_schema_definitions.xlsx",-37.749466,142.658179,"3 Production from dryland agriculture and plantations",3
"1178","SampleID.102.100.100.42539","https://github.com/AusMicrobiome/contextualdb_doc/raw/3.1.2/db_schema_definitions/db_schema_definitions.xlsx",-37.749391,142.658458,"3 Production from dryland agriculture and plantations",3
"1179","SampleID.102.100.100.42540","https://github.com/AusMicrobiome/contextualdb_doc/raw/3.1.2/db_schema_definitions/db_schema_definitions.xlsx",-37.749313,142.658726,"3 Production from dryland agriculture and plantations",3
"1180","SampleID.102.100.100.42541","https://github.com/AusMicrobiome/contextualdb_doc/raw/3.1.2/db_schema_definitions/db_schema_definitions.xlsx",-37.749235,142.659005,"3 Production from dryland agriculture and plantations",3
"1181","SampleID.102.100.100.42542","https://github.com/AusMicrobiome/contextualdb_doc/raw/3.1.2/db_schema_definitions/db_schema_definitions.xlsx",-37.74916,142.659273,"3 Production from dryland agriculture and plantations",3
"1182","SampleID.102.100.100.42543","https://github.com/AusMicrobiome/contextualdb_doc/raw/3.1.2/db_schema_definitions/db_schema_definitions.xlsx",-37.749085,142.659541,"3 Production from dryland agriculture and plantations",3
"1183","SampleID.102.100.100.42544","https://github.com/AusMicrobiome/contextualdb_doc/raw/3.1.2/db_schema_definitions/db_schema_definitions.xlsx",-37.749007,142.65982,"3 Production from dryland agriculture and plantations",3
"1184","SampleID.102.100.100.42545","https://github.com/AusMicrobiome/contextualdb_doc/raw/3.1.2/db_schema_definitions/db_schema_definitions.xlsx",-37.74893,142.660089,"3 Production from dryland agriculture and plantations",3
"1185","SampleID.102.100.100.42546","https://github.com/AusMicrobiome/contextualdb_doc/raw/3.1.2/db_schema_definitions/db_schema_definitions.xlsx",-37.748852,142.660367,"3 Production from dryland agriculture and plantations",3
"1186","SampleID.102.100.100.42547","https://github.com/AusMicrobiome/contextualdb_doc/raw/3.1.2/db_schema_definitions/db_schema_definitions.xlsx",-37.748852,142.660367,"3 Production from dryland agriculture and plantations",3
"1187","SampleID.102.100.100.42548","https://github.com/AusMicrobiome/contextualdb_doc/raw/3.1.2/db_schema_definitions/db_schema_definitions.xlsx",-37.748777,142.660636,"3 Production from dryland agriculture and plantations",3
"1188","SampleID.102.100.100.42549","https://github.com/AusMicrobiome/contextualdb_doc/raw/3.1.2/db_schema_definitions/db_schema_definitions.xlsx",-37.748699,142.660915,"3 Production from dryland agriculture and plantations",3
"1189","SampleID.102.100.100.42550","https://github.com/AusMicrobiome/contextualdb_doc/raw/3.1.2/db_schema_definitions/db_schema_definitions.xlsx",-37.748626,142.661183,"3 Production from dryland agriculture and plantations",3
"1190","SampleID.102.100.100.42551","https://github.com/AusMicrobiome/contextualdb_doc/raw/3.1.2/db_schema_definitions/db_schema_definitions.xlsx",-37.748549,142.661462,"3 Production from dryland agriculture and plantations",3
"1191","SampleID.102.100.100.42552","https://github.com/AusMicrobiome/contextualdb_doc/raw/3.1.2/db_schema_definitions/db_schema_definitions.xlsx",-37.748474,142.66173,"3 Production from dryland agriculture and plantations",3
"1192","SampleID.102.100.100.42553","https://github.com/AusMicrobiome/contextualdb_doc/raw/3.1.2/db_schema_definitions/db_schema_definitions.xlsx",-37.748474,142.66173,"3 Production from dryland agriculture and plantations",3
"1193","SampleID.102.100.100.42554","https://github.com/AusMicrobiome/contextualdb_doc/raw/3.1.2/db_schema_definitions/db_schema_definitions.xlsx",-37.751376,142.651366,"3 Production from dryland agriculture and plantations",3
"1194","SampleID.102.100.100.42555","https://github.com/AusMicrobiome/contextualdb_doc/raw/3.1.2/db_schema_definitions/db_schema_definitions.xlsx",-37.752352,142.647825,"3 Production from dryland agriculture and plantations",3
"1195","SampleID.102.100.100.42557","https://github.com/AusMicrobiome/contextualdb_doc/raw/3.1.2/db_schema_definitions/db_schema_definitions.xlsx",-37.749622,142.657642,"3 Production from dryland agriculture and plantations",3
"1196","SampleID.102.100.100.42558","https://github.com/AusMicrobiome/contextualdb_doc/raw/3.1.2/db_schema_definitions/db_schema_definitions.xlsx",-37.748549,142.661462,"3 Production from dryland agriculture and plantations",3
"1197","SampleID.102.100.100.62120","https://github.com/AusMicrobiome/contextualdb_doc/raw/3.1.2/db_schema_definitions/db_schema_definitions.xlsx",-38.474406,144.929637,"3 Production from dryland agriculture and plantations",3
"1198","SampleID.102.100.100.62122","https://github.com/AusMicrobiome/contextualdb_doc/raw/3.1.2/db_schema_definitions/db_schema_definitions.xlsx",-38.474784,144.933751,"3 Production from dryland agriculture and plantations",3
"1199","SampleID.102.100.100.62130","https://github.com/AusMicrobiome/contextualdb_doc/raw/3.1.2/db_schema_definitions/db_schema_definitions.xlsx",-37.688688,144.33637,"3 Production from dryland agriculture and plantations",3
"1200","SampleID.102.100.100.62132","https://github.com/AusMicrobiome/contextualdb_doc/raw/3.1.2/db_schema_definitions/db_schema_definitions.xlsx",-37.684726,144.330676,"3 Production from dryland agriculture and plantations",3
"1201","SampleID.102.100.100.62134","https://github.com/AusMicrobiome/contextualdb_doc/raw/3.1.2/db_schema_definitions/db_schema_definitions.xlsx",-37.577073,144.345655,"3 Production from dryland agriculture and plantations",3
"1202","SampleID.102.100.100.62136","https://github.com/AusMicrobiome/contextualdb_doc/raw/3.1.2/db_schema_definitions/db_schema_definitions.xlsx",-37.578297,144.344677,"3 Production from dryland agriculture and plantations",3
"1203","SampleID.102.100.100.62138","https://github.com/AusMicrobiome/contextualdb_doc/raw/3.1.2/db_schema_definitions/db_schema_definitions.xlsx",-37.578474,144.344627,"3 Production from dryland agriculture and plantations",3
"1204","SampleID.102.100.100.62140","https://github.com/AusMicrobiome/contextualdb_doc/raw/3.1.2/db_schema_definitions/db_schema_definitions.xlsx",-37.732809,144.309434,"3 Production from dryland agriculture and plantations",3
"1205","SampleID.102.100.100.62142","https://github.com/AusMicrobiome/contextualdb_doc/raw/3.1.2/db_schema_definitions/db_schema_definitions.xlsx",-37.731967,144.308737,"3 Production from dryland agriculture and plantations",3
"1206","SampleID.102.100.100.62144","https://github.com/AusMicrobiome/contextualdb_doc/raw/3.1.2/db_schema_definitions/db_schema_definitions.xlsx",-37.7326,144.309845,"3 Production from dryland agriculture and plantations",3
